activity_subset,percentile,value,strategy,strategyLabel,strategyGroup,strategyType
NA,0.59,26.57183583,tele_conversion-child_non-surgical,Telephone appointments (child surgical),Planned paediatric activity,outpatient delivery mode
NA,0.6,27.05640242,tele_conversion-child_non-surgical,Telephone appointments (child surgical),Planned paediatric activity,outpatient delivery mode
NA,0.61,27.5274081,tele_conversion-child_non-surgical,Telephone appointments (child surgical),Planned paediatric activity,outpatient delivery mode
NA,0.62,28.02016732,tele_conversion-child_non-surgical,Telephone appointments (child surgical),Planned paediatric activity,outpatient delivery mode
NA,0.63,28.54334088,tele_conversion-child_non-surgical,Telephone appointments (child surgical),Planned paediatric activity,outpatient delivery mode
NA,0.64,29.08258136,tele_conversion-child_non-surgical,Telephone appointments (child surgical),Planned paediatric activity,outpatient delivery mode
NA,0.65,29.67333878,tele_conversion-child_non-surgical,Telephone appointments (child surgical),Planned paediatric activity,outpatient delivery mode
NA,0.66,30.25823658,tele_conversion-child_non-surgical,Telephone appointments (child surgical),Planned paediatric activity,outpatient delivery mode
NA,0.67,30.87775849,tele_conversion-child_non-surgical,Telephone appointments (child surgical),Planned paediatric activity,outpatient delivery mode
NA,0.68,31.48876742,tele_conversion-child_non-surgical,Telephone appointments (child surgical),Planned paediatric activity,outpatient delivery mode
NA,0.69,32.13269394,tele_conversion-child_non-surgical,Telephone appointments (child surgical),Planned paediatric activity,outpatient delivery mode
NA,0.7,32.8092084,tele_conversion-child_non-surgical,Telephone appointments (child surgical),Planned paediatric activity,outpatient delivery mode
NA,0.71,33.53547887,tele_conversion-child_non-surgical,Telephone appointments (child surgical),Planned paediatric activity,outpatient delivery mode
NA,0.72,34.26340556,tele_conversion-child_non-surgical,Telephone appointments (child surgical),Planned paediatric activity,outpatient delivery mode
NA,0.73,35.02932154,tele_conversion-child_non-surgical,Telephone appointments (child surgical),Planned paediatric activity,outpatient delivery mode
NA,0.74,35.83628448,tele_conversion-child_non-surgical,Telephone appointments (child surgical),Planned paediatric activity,outpatient delivery mode
NA,0.75,36.63718663,tele_conversion-child_non-surgical,Telephone appointments (child surgical),Planned paediatric activity,outpatient delivery mode
NA,0.76,37.47429321,tele_conversion-child_non-surgical,Telephone appointments (child surgical),Planned paediatric activity,outpatient delivery mode
NA,0.77,38.38083029,tele_conversion-child_non-surgical,Telephone appointments (child surgical),Planned paediatric activity,outpatient delivery mode
NA,0.78,39.28503998,tele_conversion-child_non-surgical,Telephone appointments (child surgical),Planned paediatric activity,outpatient delivery mode
NA,0.79,40.21932074,tele_conversion-child_non-surgical,Telephone appointments (child surgical),Planned paediatric activity,outpatient delivery mode
NA,0.8,41.21402487,tele_conversion-child_non-surgical,Telephone appointments (child surgical),Planned paediatric activity,outpatient delivery mode
NA,0.81,42.22763544,tele_conversion-child_non-surgical,Telephone appointments (child surgical),Planned paediatric activity,outpatient delivery mode
NA,0.82,43.31322349,tele_conversion-child_non-surgical,Telephone appointments (child surgical),Planned paediatric activity,outpatient delivery mode
NA,0.83,44.4218618,tele_conversion-child_non-surgical,Telephone appointments (child surgical),Planned paediatric activity,outpatient delivery mode
NA,0.84,45.61823788,tele_conversion-child_non-surgical,Telephone appointments (child surgical),Planned paediatric activity,outpatient delivery mode
NA,0.85,46.8405334,tele_conversion-child_non-surgical,Telephone appointments (child surgical),Planned paediatric activity,outpatient delivery mode
NA,0.86,48.03497569,tele_conversion-child_non-surgical,Telephone appointments (child surgical),Planned paediatric activity,outpatient delivery mode
NA,0.87,49.32428547,tele_conversion-child_non-surgical,Telephone appointments (child surgical),Planned paediatric activity,outpatient delivery mode
NA,0.88,50.65548325,tele_conversion-child_non-surgical,Telephone appointments (child surgical),Planned paediatric activity,outpatient delivery mode
NA,0.89,52.15380988,tele_conversion-child_non-surgical,Telephone appointments (child surgical),Planned paediatric activity,outpatient delivery mode
NA,0.9,53.80158635,tele_conversion-child_non-surgical,Telephone appointments (child surgical),Planned paediatric activity,outpatient delivery mode
NA,0.91,55.49997844,tele_conversion-child_non-surgical,Telephone appointments (child surgical),Planned paediatric activity,outpatient delivery mode
NA,0.92,57.21063214,tele_conversion-child_non-surgical,Telephone appointments (child surgical),Planned paediatric activity,outpatient delivery mode
NA,0.93,59.25192657,tele_conversion-child_non-surgical,Telephone appointments (child surgical),Planned paediatric activity,outpatient delivery mode
NA,0.94,61.49498911,tele_conversion-child_non-surgical,Telephone appointments (child surgical),Planned paediatric activity,outpatient delivery mode
NA,0.95,64.21357832,tele_conversion-child_non-surgical,Telephone appointments (child surgical),Planned paediatric activity,outpatient delivery mode
NA,0.96,67.23562036,tele_conversion-child_non-surgical,Telephone appointments (child surgical),Planned paediatric activity,outpatient delivery mode
NA,0.97,71.15286901,tele_conversion-child_non-surgical,Telephone appointments (child surgical),Planned paediatric activity,outpatient delivery mode
NA,0.98,76.56212035,tele_conversion-child_non-surgical,Telephone appointments (child surgical),Planned paediatric activity,outpatient delivery mode
NA,0.99,84.03846771,tele_conversion-child_non-surgical,Telephone appointments (child surgical),Planned paediatric activity,outpatient delivery mode
NA,1,99.99470482,tele_conversion-child_non-surgical,Telephone appointments (child surgical),Planned paediatric activity,outpatient delivery mode
NA,0,0.001071923,tele_conversion-child_surgical,Telephone appointments (child non-surgical),Planned paediatric activity,outpatient delivery mode
NA,0.01,1.367599899,tele_conversion-child_surgical,Telephone appointments (child non-surgical),Planned paediatric activity,outpatient delivery mode
NA,0.02,2.504049962,tele_conversion-child_surgical,Telephone appointments (child non-surgical),Planned paediatric activity,outpatient delivery mode
NA,0.03,3.534280564,tele_conversion-child_surgical,Telephone appointments (child non-surgical),Planned paediatric activity,outpatient delivery mode
NA,0.04,4.417046718,tele_conversion-child_surgical,Telephone appointments (child non-surgical),Planned paediatric activity,outpatient delivery mode
NA,0.05,5.226767009,tele_conversion-child_surgical,Telephone appointments (child non-surgical),Planned paediatric activity,outpatient delivery mode
NA,0.06,5.892893592,tele_conversion-child_surgical,Telephone appointments (child non-surgical),Planned paediatric activity,outpatient delivery mode
NA,0.07,6.542630804,tele_conversion-child_surgical,Telephone appointments (child non-surgical),Planned paediatric activity,outpatient delivery mode
NA,0.08,7.140185426,tele_conversion-child_surgical,Telephone appointments (child non-surgical),Planned paediatric activity,outpatient delivery mode
NA,0.09,7.696125835,tele_conversion-child_surgical,Telephone appointments (child non-surgical),Planned paediatric activity,outpatient delivery mode
NA,0.1,8.205202705,tele_conversion-child_surgical,Telephone appointments (child non-surgical),Planned paediatric activity,outpatient delivery mode
NA,0.11,8.672943842,tele_conversion-child_surgical,Telephone appointments (child non-surgical),Planned paediatric activity,outpatient delivery mode
NA,0.12,9.095454039,tele_conversion-child_surgical,Telephone appointments (child non-surgical),Planned paediatric activity,outpatient delivery mode
NA,0.13,9.52728018,tele_conversion-child_surgical,Telephone appointments (child non-surgical),Planned paediatric activity,outpatient delivery mode
NA,0.14,9.91672293,tele_conversion-child_surgical,Telephone appointments (child non-surgical),Planned paediatric activity,outpatient delivery mode
NA,0.15,10.28303553,tele_conversion-child_surgical,Telephone appointments (child non-surgical),Planned paediatric activity,outpatient delivery mode
NA,0.16,10.63046818,tele_conversion-child_surgical,Telephone appointments (child non-surgical),Planned paediatric activity,outpatient delivery mode
NA,0.17,10.96748589,tele_conversion-child_surgical,Telephone appointments (child non-surgical),Planned paediatric activity,outpatient delivery mode
NA,0.18,11.30793853,tele_conversion-child_surgical,Telephone appointments (child non-surgical),Planned paediatric activity,outpatient delivery mode
NA,0.19,11.64013919,tele_conversion-child_surgical,Telephone appointments (child non-surgical),Planned paediatric activity,outpatient delivery mode
NA,0.2,11.95210277,tele_conversion-child_surgical,Telephone appointments (child non-surgical),Planned paediatric activity,outpatient delivery mode
NA,0.21,12.22723888,tele_conversion-child_surgical,Telephone appointments (child non-surgical),Planned paediatric activity,outpatient delivery mode
NA,0.22,12.52272377,tele_conversion-child_surgical,Telephone appointments (child non-surgical),Planned paediatric activity,outpatient delivery mode
NA,0.23,12.82117699,tele_conversion-child_surgical,Telephone appointments (child non-surgical),Planned paediatric activity,outpatient delivery mode
NA,0.24,13.11467073,tele_conversion-child_surgical,Telephone appointments (child non-surgical),Planned paediatric activity,outpatient delivery mode
NA,0.25,13.41016332,tele_conversion-child_surgical,Telephone appointments (child non-surgical),Planned paediatric activity,outpatient delivery mode
NA,0.26,13.70475484,tele_conversion-child_surgical,Telephone appointments (child non-surgical),Planned paediatric activity,outpatient delivery mode
NA,0.27,13.98446749,tele_conversion-child_surgical,Telephone appointments (child non-surgical),Planned paediatric activity,outpatient delivery mode
NA,0.28,14.26750795,tele_conversion-child_surgical,Telephone appointments (child non-surgical),Planned paediatric activity,outpatient delivery mode
NA,0.29,14.55158945,tele_conversion-child_surgical,Telephone appointments (child non-surgical),Planned paediatric activity,outpatient delivery mode
NA,0.3,14.83915167,tele_conversion-child_surgical,Telephone appointments (child non-surgical),Planned paediatric activity,outpatient delivery mode
NA,0.31,15.11169281,tele_conversion-child_surgical,Telephone appointments (child non-surgical),Planned paediatric activity,outpatient delivery mode
NA,0.32,15.40758974,tele_conversion-child_surgical,Telephone appointments (child non-surgical),Planned paediatric activity,outpatient delivery mode
NA,0.33,15.6933609,tele_conversion-child_surgical,Telephone appointments (child non-surgical),Planned paediatric activity,outpatient delivery mode
NA,0.34,15.9823473,tele_conversion-child_surgical,Telephone appointments (child non-surgical),Planned paediatric activity,outpatient delivery mode
NA,0.35,16.2828889,tele_conversion-child_surgical,Telephone appointments (child non-surgical),Planned paediatric activity,outpatient delivery mode
NA,0.36,16.58304924,tele_conversion-child_surgical,Telephone appointments (child non-surgical),Planned paediatric activity,outpatient delivery mode
NA,0.37,16.89336323,tele_conversion-child_surgical,Telephone appointments (child non-surgical),Planned paediatric activity,outpatient delivery mode
NA,0.38,17.20296742,tele_conversion-child_surgical,Telephone appointments (child non-surgical),Planned paediatric activity,outpatient delivery mode
NA,0.39,17.52347112,tele_conversion-child_surgical,Telephone appointments (child non-surgical),Planned paediatric activity,outpatient delivery mode
NA,0.4,17.85836926,tele_conversion-child_surgical,Telephone appointments (child non-surgical),Planned paediatric activity,outpatient delivery mode
NA,0.41,18.20979502,tele_conversion-child_surgical,Telephone appointments (child non-surgical),Planned paediatric activity,outpatient delivery mode
NA,0.42,18.5629774,tele_conversion-child_surgical,Telephone appointments (child non-surgical),Planned paediatric activity,outpatient delivery mode
NA,0.43,18.91000588,tele_conversion-child_surgical,Telephone appointments (child non-surgical),Planned paediatric activity,outpatient delivery mode
NA,0.44,19.26694277,tele_conversion-child_surgical,Telephone appointments (child non-surgical),Planned paediatric activity,outpatient delivery mode
NA,0.45,19.64225832,tele_conversion-child_surgical,Telephone appointments (child non-surgical),Planned paediatric activity,outpatient delivery mode
NA,0.46,20.02557235,tele_conversion-child_surgical,Telephone appointments (child non-surgical),Planned paediatric activity,outpatient delivery mode
NA,0.47,20.41952669,tele_conversion-child_surgical,Telephone appointments (child non-surgical),Planned paediatric activity,outpatient delivery mode
NA,0.48,20.85785676,tele_conversion-child_surgical,Telephone appointments (child non-surgical),Planned paediatric activity,outpatient delivery mode
NA,0.49,21.31522735,tele_conversion-child_surgical,Telephone appointments (child non-surgical),Planned paediatric activity,outpatient delivery mode
NA,0.5,21.77234449,tele_conversion-child_surgical,Telephone appointments (child non-surgical),Planned paediatric activity,outpatient delivery mode
NA,0.51,22.26005349,tele_conversion-child_surgical,Telephone appointments (child non-surgical),Planned paediatric activity,outpatient delivery mode
NA,0.52,22.75647256,tele_conversion-child_surgical,Telephone appointments (child non-surgical),Planned paediatric activity,outpatient delivery mode
NA,0.53,23.2851287,tele_conversion-child_surgical,Telephone appointments (child non-surgical),Planned paediatric activity,outpatient delivery mode
NA,0.54,23.79303754,tele_conversion-child_surgical,Telephone appointments (child non-surgical),Planned paediatric activity,outpatient delivery mode
NA,0.55,24.32814022,tele_conversion-child_surgical,Telephone appointments (child non-surgical),Planned paediatric activity,outpatient delivery mode
NA,0.56,24.88137056,tele_conversion-child_surgical,Telephone appointments (child non-surgical),Planned paediatric activity,outpatient delivery mode
NA,0.57,25.43168828,tele_conversion-child_surgical,Telephone appointments (child non-surgical),Planned paediatric activity,outpatient delivery mode
NA,0.58,26.02875559,tele_conversion-child_surgical,Telephone appointments (child non-surgical),Planned paediatric activity,outpatient delivery mode
NA,0.59,26.66720724,tele_conversion-child_surgical,Telephone appointments (child non-surgical),Planned paediatric activity,outpatient delivery mode
NA,0.6,27.29649096,tele_conversion-child_surgical,Telephone appointments (child non-surgical),Planned paediatric activity,outpatient delivery mode
NA,0.61,27.92929187,tele_conversion-child_surgical,Telephone appointments (child non-surgical),Planned paediatric activity,outpatient delivery mode
NA,0.62,28.56878296,tele_conversion-child_surgical,Telephone appointments (child non-surgical),Planned paediatric activity,outpatient delivery mode
NA,0.63,29.232469,tele_conversion-child_surgical,Telephone appointments (child non-surgical),Planned paediatric activity,outpatient delivery mode
NA,0.64,29.90299717,tele_conversion-child_surgical,Telephone appointments (child non-surgical),Planned paediatric activity,outpatient delivery mode
NA,0.65,30.59565285,tele_conversion-child_surgical,Telephone appointments (child non-surgical),Planned paediatric activity,outpatient delivery mode
NA,0.66,31.36177784,tele_conversion-child_surgical,Telephone appointments (child non-surgical),Planned paediatric activity,outpatient delivery mode
NA,0.67,32.07799664,tele_conversion-child_surgical,Telephone appointments (child non-surgical),Planned paediatric activity,outpatient delivery mode
NA,0.68,32.82896491,tele_conversion-child_surgical,Telephone appointments (child non-surgical),Planned paediatric activity,outpatient delivery mode
NA,0.69,33.59652967,tele_conversion-child_surgical,Telephone appointments (child non-surgical),Planned paediatric activity,outpatient delivery mode
NA,0.7,34.37612491,tele_conversion-child_surgical,Telephone appointments (child non-surgical),Planned paediatric activity,outpatient delivery mode
NA,0.71,35.2050969,tele_conversion-child_surgical,Telephone appointments (child non-surgical),Planned paediatric activity,outpatient delivery mode
NA,0.72,36.11571573,tele_conversion-child_surgical,Telephone appointments (child non-surgical),Planned paediatric activity,outpatient delivery mode
NA,0.73,36.94335779,tele_conversion-child_surgical,Telephone appointments (child non-surgical),Planned paediatric activity,outpatient delivery mode
NA,0.74,37.83760515,tele_conversion-child_surgical,Telephone appointments (child non-surgical),Planned paediatric activity,outpatient delivery mode
NA,0.75,38.674101,tele_conversion-child_surgical,Telephone appointments (child non-surgical),Planned paediatric activity,outpatient delivery mode
NA,0.76,39.61892575,tele_conversion-child_surgical,Telephone appointments (child non-surgical),Planned paediatric activity,outpatient delivery mode
NA,0.77,40.48996322,tele_conversion-child_surgical,Telephone appointments (child non-surgical),Planned paediatric activity,outpatient delivery mode
NA,0.78,41.47434433,tele_conversion-child_surgical,Telephone appointments (child non-surgical),Planned paediatric activity,outpatient delivery mode
NA,0.79,42.45268505,tele_conversion-child_surgical,Telephone appointments (child non-surgical),Planned paediatric activity,outpatient delivery mode
NA,0.8,43.47762623,tele_conversion-child_surgical,Telephone appointments (child non-surgical),Planned paediatric activity,outpatient delivery mode
NA,0.81,44.46941545,tele_conversion-child_surgical,Telephone appointments (child non-surgical),Planned paediatric activity,outpatient delivery mode
NA,0.82,45.51125561,tele_conversion-child_surgical,Telephone appointments (child non-surgical),Planned paediatric activity,outpatient delivery mode
NA,0.83,46.59013202,tele_conversion-child_surgical,Telephone appointments (child non-surgical),Planned paediatric activity,outpatient delivery mode
NA,0.84,47.70690353,tele_conversion-child_surgical,Telephone appointments (child non-surgical),Planned paediatric activity,outpatient delivery mode
NA,0.85,48.93799406,tele_conversion-child_surgical,Telephone appointments (child non-surgical),Planned paediatric activity,outpatient delivery mode
NA,0.86,50.05176866,tele_conversion-child_surgical,Telephone appointments (child non-surgical),Planned paediatric activity,outpatient delivery mode
NA,0.87,51.35180636,tele_conversion-child_surgical,Telephone appointments (child non-surgical),Planned paediatric activity,outpatient delivery mode
NA,0.88,52.70271937,tele_conversion-child_surgical,Telephone appointments (child non-surgical),Planned paediatric activity,outpatient delivery mode
NA,0.89,54.03558601,tele_conversion-child_surgical,Telephone appointments (child non-surgical),Planned paediatric activity,outpatient delivery mode
NA,0.9,55.46087174,tele_conversion-child_surgical,Telephone appointments (child non-surgical),Planned paediatric activity,outpatient delivery mode
NA,0.91,56.92733622,tele_conversion-child_surgical,Telephone appointments (child non-surgical),Planned paediatric activity,outpatient delivery mode
NA,0.92,58.51226781,tele_conversion-child_surgical,Telephone appointments (child non-surgical),Planned paediatric activity,outpatient delivery mode
NA,0.93,60.2360147,tele_conversion-child_surgical,Telephone appointments (child non-surgical),Planned paediatric activity,outpatient delivery mode
NA,0.94,62.20542841,tele_conversion-child_surgical,Telephone appointments (child non-surgical),Planned paediatric activity,outpatient delivery mode
NA,0.95,64.41922617,tele_conversion-child_surgical,Telephone appointments (child non-surgical),Planned paediatric activity,outpatient delivery mode
NA,0.96,66.93999781,tele_conversion-child_surgical,Telephone appointments (child non-surgical),Planned paediatric activity,outpatient delivery mode
NA,0.97,70.26872595,tele_conversion-child_surgical,Telephone appointments (child non-surgical),Planned paediatric activity,outpatient delivery mode
NA,0.98,73.97562815,tele_conversion-child_surgical,Telephone appointments (child non-surgical),Planned paediatric activity,outpatient delivery mode
NA,0.99,79.82993523,tele_conversion-child_surgical,Telephone appointments (child non-surgical),Planned paediatric activity,outpatient delivery mode
NA,1,99.91596358,tele_conversion-child_surgical,Telephone appointments (child non-surgical),Planned paediatric activity,outpatient delivery mode
NA,0,8.52180342731934e-05,zero_los_no_procedure-adult,Admission with no overnight stay and no procedure (adults),Hospital activity ameanable to primary care and community interventions,inpatient admission avoidance
NA,0.01,0.372576454,zero_los_no_procedure-adult,Admission with no overnight stay and no procedure (adults),Hospital activity ameanable to primary care and community interventions,inpatient admission avoidance
NA,0.02,0.688880925,zero_los_no_procedure-adult,Admission with no overnight stay and no procedure (adults),Hospital activity ameanable to primary care and community interventions,inpatient admission avoidance
NA,0.03,0.959213963,zero_los_no_procedure-adult,Admission with no overnight stay and no procedure (adults),Hospital activity ameanable to primary care and community interventions,inpatient admission avoidance
NA,0.04,1.200878803,zero_los_no_procedure-adult,Admission with no overnight stay and no procedure (adults),Hospital activity ameanable to primary care and community interventions,inpatient admission avoidance
NA,0.05,1.440974044,zero_los_no_procedure-adult,Admission with no overnight stay and no procedure (adults),Hospital activity ameanable to primary care and community interventions,inpatient admission avoidance
NA,0.06,1.654895106,zero_los_no_procedure-adult,Admission with no overnight stay and no procedure (adults),Hospital activity ameanable to primary care and community interventions,inpatient admission avoidance
NA,0.07,1.862896525,zero_los_no_procedure-adult,Admission with no overnight stay and no procedure (adults),Hospital activity ameanable to primary care and community interventions,inpatient admission avoidance
NA,0.08,2.072946925,zero_los_no_procedure-adult,Admission with no overnight stay and no procedure (adults),Hospital activity ameanable to primary care and community interventions,inpatient admission avoidance
NA,0.09,2.279804451,zero_los_no_procedure-adult,Admission with no overnight stay and no procedure (adults),Hospital activity ameanable to primary care and community interventions,inpatient admission avoidance
NA,0.1,2.474456202,zero_los_no_procedure-adult,Admission with no overnight stay and no procedure (adults),Hospital activity ameanable to primary care and community interventions,inpatient admission avoidance
NA,0.11,2.674876872,zero_los_no_procedure-adult,Admission with no overnight stay and no procedure (adults),Hospital activity ameanable to primary care and community interventions,inpatient admission avoidance
NA,0.12,2.886459581,zero_los_no_procedure-adult,Admission with no overnight stay and no procedure (adults),Hospital activity ameanable to primary care and community interventions,inpatient admission avoidance
NA,0.13,3.091484741,zero_los_no_procedure-adult,Admission with no overnight stay and no procedure (adults),Hospital activity ameanable to primary care and community interventions,inpatient admission avoidance
NA,0.14,3.296588627,zero_los_no_procedure-adult,Admission with no overnight stay and no procedure (adults),Hospital activity ameanable to primary care and community interventions,inpatient admission avoidance
NA,0.15,3.51340527,zero_los_no_procedure-adult,Admission with no overnight stay and no procedure (adults),Hospital activity ameanable to primary care and community interventions,inpatient admission avoidance
NA,0.16,3.740236602,zero_los_no_procedure-adult,Admission with no overnight stay and no procedure (adults),Hospital activity ameanable to primary care and community interventions,inpatient admission avoidance
NA,0.17,3.986595751,zero_los_no_procedure-adult,Admission with no overnight stay and no procedure (adults),Hospital activity ameanable to primary care and community interventions,inpatient admission avoidance
NA,0.18,4.250069614,zero_los_no_procedure-adult,Admission with no overnight stay and no procedure (adults),Hospital activity ameanable to primary care and community interventions,inpatient admission avoidance
NA,0.19,4.545619801,zero_los_no_procedure-adult,Admission with no overnight stay and no procedure (adults),Hospital activity ameanable to primary care and community interventions,inpatient admission avoidance
NA,0.2,4.880761661,zero_los_no_procedure-adult,Admission with no overnight stay and no procedure (adults),Hospital activity ameanable to primary care and community interventions,inpatient admission avoidance
NA,0.21,5.299639992,zero_los_no_procedure-adult,Admission with no overnight stay and no procedure (adults),Hospital activity ameanable to primary care and community interventions,inpatient admission avoidance
NA,0.22,5.777361394,zero_los_no_procedure-adult,Admission with no overnight stay and no procedure (adults),Hospital activity ameanable to primary care and community interventions,inpatient admission avoidance
NA,0.23,6.414257604,zero_los_no_procedure-adult,Admission with no overnight stay and no procedure (adults),Hospital activity ameanable to primary care and community interventions,inpatient admission avoidance
NA,0.24,7.351859357,zero_los_no_procedure-adult,Admission with no overnight stay and no procedure (adults),Hospital activity ameanable to primary care and community interventions,inpatient admission avoidance
NA,0.25,8.539771469,zero_los_no_procedure-adult,Admission with no overnight stay and no procedure (adults),Hospital activity ameanable to primary care and community interventions,inpatient admission avoidance
NA,0.26,9.630833161,zero_los_no_procedure-adult,Admission with no overnight stay and no procedure (adults),Hospital activity ameanable to primary care and community interventions,inpatient admission avoidance
NA,0.27,10.5924563,zero_los_no_procedure-adult,Admission with no overnight stay and no procedure (adults),Hospital activity ameanable to primary care and community interventions,inpatient admission avoidance
NA,0.28,11.35214372,zero_los_no_procedure-adult,Admission with no overnight stay and no procedure (adults),Hospital activity ameanable to primary care and community interventions,inpatient admission avoidance
NA,0.29,12.0651583,zero_los_no_procedure-adult,Admission with no overnight stay and no procedure (adults),Hospital activity ameanable to primary care and community interventions,inpatient admission avoidance
NA,0.3,12.68160904,zero_los_no_procedure-adult,Admission with no overnight stay and no procedure (adults),Hospital activity ameanable to primary care and community interventions,inpatient admission avoidance
NA,0.31,13.20556298,zero_los_no_procedure-adult,Admission with no overnight stay and no procedure (adults),Hospital activity ameanable to primary care and community interventions,inpatient admission avoidance
NA,0.32,13.67937486,zero_los_no_procedure-adult,Admission with no overnight stay and no procedure (adults),Hospital activity ameanable to primary care and community interventions,inpatient admission avoidance
NA,0.33,14.13045489,zero_los_no_procedure-adult,Admission with no overnight stay and no procedure (adults),Hospital activity ameanable to primary care and community interventions,inpatient admission avoidance
NA,0.34,14.55294283,zero_los_no_procedure-adult,Admission with no overnight stay and no procedure (adults),Hospital activity ameanable to primary care and community interventions,inpatient admission avoidance
NA,0.35,14.94112369,zero_los_no_procedure-adult,Admission with no overnight stay and no procedure (adults),Hospital activity ameanable to primary care and community interventions,inpatient admission avoidance
NA,0.36,15.30080227,zero_los_no_procedure-adult,Admission with no overnight stay and no procedure (adults),Hospital activity ameanable to primary care and community interventions,inpatient admission avoidance
NA,0.37,15.63942179,zero_los_no_procedure-adult,Admission with no overnight stay and no procedure (adults),Hospital activity ameanable to primary care and community interventions,inpatient admission avoidance
NA,0.38,15.94645414,zero_los_no_procedure-adult,Admission with no overnight stay and no procedure (adults),Hospital activity ameanable to primary care and community interventions,inpatient admission avoidance
NA,0.39,16.26325329,zero_los_no_procedure-adult,Admission with no overnight stay and no procedure (adults),Hospital activity ameanable to primary care and community interventions,inpatient admission avoidance
NA,0.4,16.56826848,zero_los_no_procedure-adult,Admission with no overnight stay and no procedure (adults),Hospital activity ameanable to primary care and community interventions,inpatient admission avoidance
NA,0.41,16.88904185,zero_los_no_procedure-adult,Admission with no overnight stay and no procedure (adults),Hospital activity ameanable to primary care and community interventions,inpatient admission avoidance
NA,0.42,17.19066556,zero_los_no_procedure-adult,Admission with no overnight stay and no procedure (adults),Hospital activity ameanable to primary care and community interventions,inpatient admission avoidance
NA,0.43,17.49832093,zero_los_no_procedure-adult,Admission with no overnight stay and no procedure (adults),Hospital activity ameanable to primary care and community interventions,inpatient admission avoidance
NA,0.44,17.79902086,zero_los_no_procedure-adult,Admission with no overnight stay and no procedure (adults),Hospital activity ameanable to primary care and community interventions,inpatient admission avoidance
NA,0.45,18.10242619,zero_los_no_procedure-adult,Admission with no overnight stay and no procedure (adults),Hospital activity ameanable to primary care and community interventions,inpatient admission avoidance
NA,0.46,18.40335087,zero_los_no_procedure-adult,Admission with no overnight stay and no procedure (adults),Hospital activity ameanable to primary care and community interventions,inpatient admission avoidance
NA,0.47,18.70078411,zero_los_no_procedure-adult,Admission with no overnight stay and no procedure (adults),Hospital activity ameanable to primary care and community interventions,inpatient admission avoidance
NA,0.48,19.00237473,zero_los_no_procedure-adult,Admission with no overnight stay and no procedure (adults),Hospital activity ameanable to primary care and community interventions,inpatient admission avoidance
NA,0.49,19.31441321,zero_los_no_procedure-adult,Admission with no overnight stay and no procedure (adults),Hospital activity ameanable to primary care and community interventions,inpatient admission avoidance
NA,0.5,19.63190499,zero_los_no_procedure-adult,Admission with no overnight stay and no procedure (adults),Hospital activity ameanable to primary care and community interventions,inpatient admission avoidance
NA,0.51,19.97295975,zero_los_no_procedure-adult,Admission with no overnight stay and no procedure (adults),Hospital activity ameanable to primary care and community interventions,inpatient admission avoidance
NA,0.52,20.30613932,zero_los_no_procedure-adult,Admission with no overnight stay and no procedure (adults),Hospital activity ameanable to primary care and community interventions,inpatient admission avoidance
NA,0.53,20.67290632,zero_los_no_procedure-adult,Admission with no overnight stay and no procedure (adults),Hospital activity ameanable to primary care and community interventions,inpatient admission avoidance
NA,0.54,21.06703632,zero_los_no_procedure-adult,Admission with no overnight stay and no procedure (adults),Hospital activity ameanable to primary care and community interventions,inpatient admission avoidance
NA,0.55,21.49583444,zero_los_no_procedure-adult,Admission with no overnight stay and no procedure (adults),Hospital activity ameanable to primary care and community interventions,inpatient admission avoidance
NA,0.56,21.93173049,zero_los_no_procedure-adult,Admission with no overnight stay and no procedure (adults),Hospital activity ameanable to primary care and community interventions,inpatient admission avoidance
NA,0.57,22.40904403,zero_los_no_procedure-adult,Admission with no overnight stay and no procedure (adults),Hospital activity ameanable to primary care and community interventions,inpatient admission avoidance
NA,0.58,22.92728919,zero_los_no_procedure-adult,Admission with no overnight stay and no procedure (adults),Hospital activity ameanable to primary care and community interventions,inpatient admission avoidance
NA,0.59,23.48469175,zero_los_no_procedure-adult,Admission with no overnight stay and no procedure (adults),Hospital activity ameanable to primary care and community interventions,inpatient admission avoidance
NA,0.6,24.08160725,zero_los_no_procedure-adult,Admission with no overnight stay and no procedure (adults),Hospital activity ameanable to primary care and community interventions,inpatient admission avoidance
NA,0.61,24.71709329,zero_los_no_procedure-adult,Admission with no overnight stay and no procedure (adults),Hospital activity ameanable to primary care and community interventions,inpatient admission avoidance
NA,0.62,25.39652704,zero_los_no_procedure-adult,Admission with no overnight stay and no procedure (adults),Hospital activity ameanable to primary care and community interventions,inpatient admission avoidance
NA,0.63,26.14361453,zero_los_no_procedure-adult,Admission with no overnight stay and no procedure (adults),Hospital activity ameanable to primary care and community interventions,inpatient admission avoidance
NA,0.64,26.90267524,zero_los_no_procedure-adult,Admission with no overnight stay and no procedure (adults),Hospital activity ameanable to primary care and community interventions,inpatient admission avoidance
NA,0.65,27.65276095,zero_los_no_procedure-adult,Admission with no overnight stay and no procedure (adults),Hospital activity ameanable to primary care and community interventions,inpatient admission avoidance
NA,0.66,28.4142618,zero_los_no_procedure-adult,Admission with no overnight stay and no procedure (adults),Hospital activity ameanable to primary care and community interventions,inpatient admission avoidance
NA,0.67,29.26585789,zero_los_no_procedure-adult,Admission with no overnight stay and no procedure (adults),Hospital activity ameanable to primary care and community interventions,inpatient admission avoidance
